_id,category1,category2,maker,category3,standard,vehicleType,year,mainPrice,privatePrice
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2007 52,700,000 52,700,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2007,"52,700,000","52,700,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2008 60,800,000 60,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2008,"60,800,000","60,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2009 68,000,000 68,000,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2009,"68,000,000","68,000,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2010 78,200,000 78,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2010,"78,200,000","78,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2011 83,200,000 83,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2011,"83,200,000","83,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2012 87,300,000 87,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2012,"87,300,000","87,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2013 103,500,000 103,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2013,"103,500,000","103,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2014 116,600,000 116,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2014,"116,600,000","116,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2015 126,800,000 126,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2015,"126,800,000","126,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2016 141,900,000 141,900,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2016,"141,900,000","141,900,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2017 158,100,000 158,100,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2017,"158,100,000","158,100,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3.9루베 (3.9M3) 현대HL770 (HH10B) 2018 175,400,000 175,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3.9루베 (3.9M3),현대HL770 (HH10B),2018,"175,400,000","175,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 1999 18,600,000 18,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),1999,"18,600,000","18,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2000 22,000,000 22,000,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2000,"22,000,000","22,000,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2001 26,300,000 26,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2001,"26,300,000","26,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2002 30,400,000 30,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2002,"30,400,000","30,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2003 33,000,000 33,000,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2003,"33,000,000","33,000,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2004 35,500,000 35,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2004,"35,500,000","35,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2005 37,200,000 37,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2005,"37,200,000","37,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2006 39,800,000 39,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2006,"39,800,000","39,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2007 43,900,000 43,900,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2007,"43,900,000","43,900,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2008 50,700,000 50,700,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2008,"50,700,000","50,700,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2009 56,700,000 56,700,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2009,"56,700,000","56,700,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2010 65,100,000 65,100,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2010,"65,100,000","65,100,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2011 69,400,000 69,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2011,"69,400,000","69,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2012 72,800,000 72,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2012,"72,800,000","72,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2013 86,300,000 86,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2013,"86,300,000","86,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2014 97,200,000 97,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2014,"97,200,000","97,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2015 105,600,000 105,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2015,"105,600,000","105,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2016 118,300,000 118,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2016,"118,300,000","118,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2017 131,800,000 131,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2017,"131,800,000","131,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 3루베 (3M3) 현대HL760-7 (HH10M) 2018 146,200,000 146,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,3루베 (3M3),현대HL760-7 (HH10M),2018,"146,200,000","146,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 1999 22,300,000 22,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),1999,"22,300,000","22,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2000 26,400,000 26,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2000,"26,400,000","26,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2001 31,500,000 31,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2001,"31,500,000","31,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2002 36,500,000 36,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2002,"36,500,000","36,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2003 39,600,000 39,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2003,"39,600,000","39,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2004 42,600,000 42,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2004,"42,600,000","42,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2005 44,600,000 44,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2005,"44,600,000","44,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2006 47,700,000 47,700,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2006,"47,700,000","47,700,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2007 52,700,000 52,700,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2007,"52,700,000","52,700,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2008 60,800,000 60,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2008,"60,800,000","60,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2009 68,000,000 68,000,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2009,"68,000,000","68,000,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2010 78,200,000 78,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2010,"78,200,000","78,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2011 83,200,000 83,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2011,"83,200,000","83,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2012 87,300,000 87,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2012,"87,300,000","87,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2013 103,500,000 103,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2013,"103,500,000","103,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2014 116,600,000 116,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2014,"116,600,000","116,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2015 126,800,000 126,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2015,"126,800,000","126,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2016 141,900,000 141,900,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2016,"141,900,000","141,900,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2017 158,100,000 158,100,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2017,"158,100,000","158,100,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL770-9 (HH10J) 2018 175,400,000 175,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL770-9 (HH10J),2018,"175,400,000","175,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL970 (HH10Z) 2016 156,400,000 156,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL970 (HH10Z),2016,"156,400,000","156,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL970 (HH10Z) 2017 173,800,000 173,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL970 (HH10Z),2017,"173,800,000","173,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.2루베 (4.2M3) 현대HL970 (HH10Z) 2018 193,100,000 193,100,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.2루베 (4.2M3),현대HL970 (HH10Z),2018,"193,100,000","193,100,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.8루베 (4.8M3) 현대HL780-7A (HH10H) 2006 47,800,000 47,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.8루베 (4.8M3),현대HL780-7A (HH10H),2006,"47,800,000","47,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.8루베 (4.8M3) 현대HL780-7A (HH10H) 2007 53,100,000 53,100,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.8루베 (4.8M3),현대HL780-7A (HH10H),2007,"53,100,000","53,100,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.8루베 (4.8M3) 현대HL780-7A (HH10H) 2008 61,400,000 61,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.8루베 (4.8M3),현대HL780-7A (HH10H),2008,"61,400,000","61,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.8루베 (4.8M3) 현대HL780-7A (HH10H) 2009 72,300,000 72,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.8루베 (4.8M3),현대HL780-7A (HH10H),2009,"72,300,000","72,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.8루베 (4.8M3) 현대HL780-7A (HH10H) 2010 82,200,000 82,200,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.8루베 (4.8M3),현대HL780-7A (HH10H),2010,"82,200,000","82,200,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.8루베 (4.8M3) 현대HL780-7A (HH10H) 2011 88,400,000 88,400,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.8루베 (4.8M3),현대HL780-7A (HH10H),2011,"88,400,000","88,400,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 4.8루베 (4.8M3) 현대HL780-7A (HH10H) 2012 106,300,000 106,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,4.8루베 (4.8M3),현대HL780-7A (HH10H),2012,"106,300,000","106,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.2루베 (5.2M3) 현대 HL975 (HH102) 2017 173,800,000 173,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.2루베 (5.2M3),현대 HL975 (HH102),2017,"173,800,000","173,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.4루베 (5.4M3) 현대HL780-9 (HH10W) 2010 78,300,000 78,300,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.4루베 (5.4M3),현대HL780-9 (HH10W),2010,"78,300,000","78,300,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.4루베 (5.4M3) 현대HL780-9 (HH10W) 2011 87,000,000 87,000,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.4루베 (5.4M3),현대HL780-9 (HH10W),2011,"87,000,000","87,000,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.4루베 (5.4M3) 현대HL780-9 (HH10W) 2012 104,500,000 104,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.4루베 (5.4M3),현대HL780-9 (HH10W),2012,"104,500,000","104,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.4루베 (5.4M3) 현대HL780-9 (HH10W) 2013 122,800,000 122,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.4루베 (5.4M3),현대HL780-9 (HH10W),2013,"122,800,000","122,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.4루베 (5.4M3) 현대HL780-9 (HH10W) 2014 139,500,000 139,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.4루베 (5.4M3),현대HL780-9 (HH10W),2014,"139,500,000","139,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.4루베 (5.4M3) 현대HL780-9 (HH10W) 2015 144,800,000 144,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.4루베 (5.4M3),현대HL780-9 (HH10W),2015,"144,800,000","144,800,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5.6루베 (5.6M3) 현대HL980 (HH101) 2016 182,500,000 182,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5.6루베 (5.6M3),현대HL980 (HH101),2016,"182,500,000","182,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5루베 (5M3) 현대HL780-3A (HH10E) 2002 36,500,000 36,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5루베 (5M3),현대HL780-3A (HH10E),2002,"36,500,000","36,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5루베 (5M3) 현대HL780-3A (HH10E) 2003 38,600,000 38,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5루베 (5M3),현대HL780-3A (HH10E),2003,"38,600,000","38,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5루베 (5M3) 현대HL780-3A (HH10E) 2004 40,600,000 40,600,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5루베 (5M3),현대HL780-3A (HH10E),2004,"40,600,000","40,600,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5루베 (5M3) 현대HL780-3A (HH10E) 2005 45,500,000 45,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5루베 (5M3),현대HL780-3A (HH10E),2005,"45,500,000","45,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5루베 (5M3) 현대HL780-3A (HH10E) 2006 53,500,000 53,500,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5루베 (5M3),현대HL780-3A (HH10E),2006,"53,500,000","53,500,000"
"토공장비 로우더 현대건설기계(주) (HHI) 페이로우더 5루베 (5M3) 현대HL780-3A (HH10E) 2007 60,800,000 60,800,000",토공장비,로우더,현대건설기계(주) (HHI),페이로우더,5루베 (5M3),현대HL780-3A (HH10E),2007,"60,800,000","60,800,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 1999 3,200,000 3,200,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),1999,"3,200,000","3,200,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2000 3,600,000 3,600,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2000,"3,600,000","3,600,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2001 4,200,000 4,200,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2001,"4,200,000","4,200,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2002 4,900,000 4,900,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2002,"4,900,000","4,900,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2003 5,700,000 5,700,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2003,"5,700,000","5,700,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2004 6,600,000 6,600,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2004,"6,600,000","6,600,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2005 7,300,000 7,300,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2005,"7,300,000","7,300,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2006 8,000,000 8,000,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2006,"8,000,000","8,000,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2007 9,200,000 9,200,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2007,"9,200,000","9,200,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2008 10,300,000 10,300,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2008,"10,300,000","10,300,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2009 11,500,000 11,500,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2009,"11,500,000","11,500,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2010 12,300,000 12,300,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2010,"12,300,000","12,300,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2011 13,700,000 13,700,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2011,"13,700,000","13,700,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2012 14,900,000 14,900,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2012,"14,900,000","14,900,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2013 15,700,000 15,700,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2013,"15,700,000","15,700,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2014 16,300,000 16,300,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2014,"16,300,000","16,300,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2015 17,900,000 17,900,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2015,"17,900,000","17,900,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2016 19,500,000 19,500,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2016,"19,500,000","19,500,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2017 21,700,000 21,700,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2017,"21,700,000","21,700,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .25루베 (.25M3) 현대HL600 (HH04A) 2018 24,000,000 24,000,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.25루베 (.25M3),현대HL600 (HH04A),2018,"24,000,000","24,000,000"
"토공장비 로우더 현대중공업 (HHI) 스키드로우더 .5루베 (.5M3) 현대HL390 (HH04B) 2016 22,700,000 22,700,000",토공장비,로우더,현대중공업 (HHI),스키드로우더,.5루베 (.5M3),현대HL390 (HH04B),2016,"22,700,000","22,700,000"
